"token_id","from_address","to_address","name","image","description","zone","size","type","poi","xlsx_size"
"5100810","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0x38617800732eB8824F7074620219B45C8E4184B5","Underworld 2","UW2_810.jpg","The Underworld is segmented into three levels, with the upper-most level being dedicated to underwater activities including the opportunity to swim with marine life and experience submarine tours of azure blue oceans. The second and third levels of The Underworld are composed of not-safe-for-work (NSFW) content where strip clubs and other edgy extra-curricular activities are to be expected.","UW2","Small","Estate","","142071"
"5000091","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0x38c4a82F7a9eBc73F0e76FcD0D3110ac9665Eb33","Business","BUS_91.jpg","The Business Zone is considered to be the gateway to the Cryptoverse’s financial and business corporations. Meeting rooms, corporate headquarters, conferences and events will be found here. From Crypto to Fiat, this zone will have everything people need to succeed, whether they are a Blue-chip trader or more of a DEGEN.","BUS","Small","Estate","","28123.9"
"5071163","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0x39493d461cC533EA4eBB15cB266d1F45cda150E7","The Hub","HUB_1163.jpg","By day, The Hub is a utopian fusion of fluidity and smoothness - by night, a cyberpunk melting pot of neon hum and electric energy. It is the central zone; the heartbeat of the Cryptoverse and home to the ChainGuardians head office. The Hub is designed to be the highest area of traffic and an amalgam of much of the beauty of the different Zones.","HUB","Small","Estate","Beach","198429"
"5010035","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0x39A1EC4179E97790E88A4b51240643909f702B06","Founderland","CGI_35.jpg","Founderland is a secure and sophisticated place to network, hold meetings and relax. On the tranquil CG-shaped island, owners can connect with other movers and shakers in the industry. ","CGI","Small","Estate","Beach","21798.8"
"5000325","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0x39A1EC4179E97790E88A4b51240643909f702B06","Business","BUS_325.jpg","The Business Zone is considered to be the gateway to the Cryptoverse’s financial and business corporations. Meeting rooms, corporate headquarters, conferences and events will be found here. From Crypto to Fiat, this zone will have everything people need to succeed, whether they are a Blue-chip trader or more of a DEGEN.","BUS","Small","Estate","Ferry Port","112478"
"5000352","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0x39A1EC4179E97790E88A4b51240643909f702B06","Business","BUS_352.jpg","The Business Zone is considered to be the gateway to the Cryptoverse’s financial and business corporations. Meeting rooms, corporate headquarters, conferences and events will be found here. From Crypto to Fiat, this zone will have everything people need to succeed, whether they are a Blue-chip trader or more of a DEGEN.","BUS","Small","Estate","Lake District","120241"
"5000438","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0x39A1EC4179E97790E88A4b51240643909f702B06","Business","BUS_438.jpg","The Business Zone is considered to be the gateway to the Cryptoverse’s financial and business corporations. Meeting rooms, corporate headquarters, conferences and events will be found here. From Crypto to Fiat, this zone will have everything people need to succeed, whether they are a Blue-chip trader or more of a DEGEN.","BUS","Small","Estate","","151436"
"5000428","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0x39A1EC4179E97790E88A4b51240643909f702B06","Business","BUS_428.jpg","The Business Zone is considered to be the gateway to the Cryptoverse’s financial and business corporations. Meeting rooms, corporate headquarters, conferences and events will be found here. From Crypto to Fiat, this zone will have everything people need to succeed, whether they are a Blue-chip trader or more of a DEGEN.","BUS","Small","Estate","Ferry Port","148471"
"5020111","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0x39A1EC4179E97790E88A4b51240643909f702B06","Education","EDU_111.jpg","In the Education Zone there will be a University District as well as knowledge bases and an online space that will facilitate learning. The aim is to empower the Education zone to facilitate shared education throughout the community. The vision is to ensure that no one gets left behind - no matter where you are from. Virtual Learning is key to providing a better future for all.","EDU","Small","Estate","Ferry Port","51915.8"
"5020142","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0x39A1EC4179E97790E88A4b51240643909f702B06","Education","EDU_142.jpg","In the Education Zone there will be a University District as well as knowledge bases and an online space that will facilitate learning. The aim is to empower the Education zone to facilitate shared education throughout the community. The vision is to ensure that no one gets left behind - no matter where you are from. Virtual Learning is key to providing a better future for all.","EDU","Small","Estate","Airport, Ferry Port","98933"
"5020194","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0x39A1EC4179E97790E88A4b51240643909f702B06","Education","EDU_194.jpg","In the Education Zone there will be a University District as well as knowledge bases and an online space that will facilitate learning. The aim is to empower the Education zone to facilitate shared education throughout the community. The vision is to ensure that no one gets left behind - no matter where you are from. Virtual Learning is key to providing a better future for all.","EDU","Small","Estate","University District","142531"
"4020313","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0x39A1EC4179E97790E88A4b51240643909f702B06","Education","EDU_313.jpg","In the Education Zone there will be a University District as well as knowledge bases and an online space that will facilitate learning. The aim is to empower the Education zone to facilitate shared education throughout the community. The vision is to ensure that no one gets left behind - no matter where you are from. Virtual Learning is key to providing a better future for all.","EDU","Medium","Estate","University District","349762"
"5030033","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0x39A1EC4179E97790E88A4b51240643909f702B06","Entertainment","ENT_33.jpg","The Game & Entertainment Zone will empower users to enjoy a plethora of adventures, including: opportunities to explore, create, discover a multitude of games and a variety of entertainment experiences. It is also the home of two cornerstones of The Cryptoverse: Little Vegas and The PvP Dome.","ENT","Small","Estate","PvP Dome, Airport","9881.08"
"5030066","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0x39A1EC4179E97790E88A4b51240643909f702B06","Entertainment","ENT_66.jpg","The Game & Entertainment Zone will empower users to enjoy a plethora of adventures, including: opportunities to explore, create, discover a multitude of games and a variety of entertainment experiences. It is also the home of two cornerstones of The Cryptoverse: Little Vegas and The PvP Dome.","ENT","Small","Estate","PvP Dome","14267"
"5020248","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0x39A1EC4179E97790E88A4b51240643909f702B06","Education","EDU_248.jpg","In the Education Zone there will be a University District as well as knowledge bases and an online space that will facilitate learning. The aim is to empower the Education zone to facilitate shared education throughout the community. The vision is to ensure that no one gets left behind - no matter where you are from. Virtual Learning is key to providing a better future for all.","EDU","Small","Estate","University District","230475"
"5030041","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0x39A1EC4179E97790E88A4b51240643909f702B06","Entertainment","ENT_41.jpg","The Game & Entertainment Zone will empower users to enjoy a plethora of adventures, including: opportunities to explore, create, discover a multitude of games and a variety of entertainment experiences. It is also the home of two cornerstones of The Cryptoverse: Little Vegas and The PvP Dome.","ENT","Small","Estate","PvP Dome","10768.1"
"5030228","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0x39A1EC4179E97790E88A4b51240643909f702B06","Entertainment","ENT_228.jpg","The Game & Entertainment Zone will empower users to enjoy a plethora of adventures, including: opportunities to explore, create, discover a multitude of games and a variety of entertainment experiences. It is also the home of two cornerstones of The Cryptoverse: Little Vegas and The PvP Dome.","ENT","Small","Estate","PvP Dome","26861.5"
"5030253","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0x39A1EC4179E97790E88A4b51240643909f702B06","Entertainment","ENT_253.jpg","The Game & Entertainment Zone will empower users to enjoy a plethora of adventures, including: opportunities to explore, create, discover a multitude of games and a variety of entertainment experiences. It is also the home of two cornerstones of The Cryptoverse: Little Vegas and The PvP Dome.","ENT","Small","Estate","PvP Dome, Airport","28457"
"5030286","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0x39A1EC4179E97790E88A4b51240643909f702B06","Entertainment","ENT_286.jpg","The Game & Entertainment Zone will empower users to enjoy a plethora of adventures, including: opportunities to explore, create, discover a multitude of games and a variety of entertainment experiences. It is also the home of two cornerstones of The Cryptoverse: Little Vegas and The PvP Dome.","ENT","Small","Estate","PvP Dome","31333.5"
"5030143","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0x39A1EC4179E97790E88A4b51240643909f702B06","Entertainment","ENT_143.jpg","The Game & Entertainment Zone will empower users to enjoy a plethora of adventures, including: opportunities to explore, create, discover a multitude of games and a variety of entertainment experiences. It is also the home of two cornerstones of The Cryptoverse: Little Vegas and The PvP Dome.","ENT","Small","Estate","PvP Dome","20120"
"5030268","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0x39A1EC4179E97790E88A4b51240643909f702B06","Entertainment","ENT_268.jpg","The Game & Entertainment Zone will empower users to enjoy a plethora of adventures, including: opportunities to explore, create, discover a multitude of games and a variety of entertainment experiences. It is also the home of two cornerstones of The Cryptoverse: Little Vegas and The PvP Dome.","ENT","Small","Estate","Entertainment Dome","29881.2"
"4020300","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0x39A1EC4179E97790E88A4b51240643909f702B06","Education","EDU_300.jpg","In the Education Zone there will be a University District as well as knowledge bases and an online space that will facilitate learning. The aim is to empower the Education zone to facilitate shared education throughout the community. The vision is to ensure that no one gets left behind - no matter where you are from. Virtual Learning is key to providing a better future for all.","EDU","Medium","Estate","University District","300116"
"5030045","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0x39A1EC4179E97790E88A4b51240643909f702B06","Entertainment","ENT_45.jpg","The Game & Entertainment Zone will empower users to enjoy a plethora of adventures, including: opportunities to explore, create, discover a multitude of games and a variety of entertainment experiences. It is also the home of two cornerstones of The Cryptoverse: Little Vegas and The PvP Dome.","ENT","Small","Estate","PvP Dome","11610.3"
"4020292","0x28cD2990F34db387D011D7cC693A2Bcedd8dc654","0x39A1EC4179E97790E88A4b51240643909f702B06","Education","EDU_292.jpg","In the Education Zone there will be a University District as well as knowledge bases and an online space that will facilitate learning. The aim is to empower the Education zone to facilitate shared education throughout the community. The vision is to ensure that no one gets left behind - no matter where you are from. Virtual Learning is key to providing a better future for all.","EDU","Medium","Estate","Airport, Ferry Port","291654"
